pist03-har_Seq05.wav, 2 0 133 0 45 0 154. 4.155 653.491516 0.055559 0.430199 0. 555.384521;
pist03-har_Seq06.wav, 2 0 133 0 45 0 154. 4.155 444.957916 0.035828 0.442197 0. 473.160461;
pist03-har_Seq07.wav, 2 0 133 0 45 0 154. 4.155 576.819519 0.052035 0.42685 0. 527.513184;
pist03-har_Seq08.wav, 2 0 133 0 45 0 154. 4.155 446.403137 0.036965 0.441939 0. 476.057648;
pist03-har_Seq09.wav, 2 0 133 0 45 0 154. 0.519 307.99353 0.012462 0.44529 0. 405.886353;
pist03-har_Seq10.wav, 2 0 133 0 45 0 154. 4.155 582.255249 0.047683 0.426469 0. 528.087646;
pist03-har_Seq11.wav, 2 0 133 0 45 0 154. 4.155 434.872864 0.039969 0.441715 0. 474.726288;
pist03-har_Seq12.wav, 2 0 133 0 45 0 154. 4.155 577.891663 0.043835 0.428574 0. 528.802734;
pist03-har_Seq13.wav, 2 0 133 0 45 0 154. 4.155 442.928131 0.035719 0.442337 0. 477.055939;
pist03-har_Seq14.wav, 2 0 133 0 45 0 154. 0.519 308.033722 0.012191 0.445412 0. 434.103149;
pist03-har_Seq15.wav, 2 0 133 0 45 0 154. 4.155 602.145264 0.042797 0.494817 0. 468.898834;
pist03-har_Seq16.wav, 2 0 133 0 45 0 154. 4.155 359.549957 0.038919 0.486482 0. 374.992279;
pist03-har_Seq17.wav, 2 0 133 0 45 0 154. 4.155 583.721558 0.036247 0.506602 0. 468.34024;
pist03-har_Seq18.wav, 2 0 133 0 45 0 154. 4.155 361.735596 0.03882 0.488325 0. 376.077759;
pist03-har_Seq19.wav, 2 0 133 0 45 0 154. 0.519 271.118561 0.011651 0.544233 0. 353.923523;
pist03-har_Seq20.wav, 2 0 133 0 45 0 154. 4.155 610.16748 0.041331 0.502743 0. 479.220032;
pist03-har_Seq21.wav, 2 0 133 0 45 0 154. 4.155 359.576538 0.038988 0.486728 0. 375.678894;
pist03-har_Seq22.wav, 2 0 133 0 45 0 154. 4.155 583.900635 0.036449 0.506655 0. 470.389008;
pist03-har_Seq23.wav, 2 0 133 0 45 0 154. 4.155 361.733643 0.038776 0.488304 0. 377.227783;
pist03-har_Seq24.wav, 2 0 133 0 45 0 154. 4.155 617.795593 0.047701 0.506157 0. 473.725739;
pist03-har_Seq25.wav, 2 0 133 0 45 0 154. 4.155 365.730042 0.066146 0.475944 0. 380.19043;
pist03-har_Seq26.wav, 2 0 133 0 45 0 154. 2.077 372.592041 0.005198 0.601178 0. 271.213287;
pist03-mel_Seq01.wav, 3 0 133 8 45 0 154. 4.155 277.800629 0.068307 0.368712 0. 350.35791;
pist03-mel_Seq02.wav, 3 0 133 8 45 0 154. 4.155 357.807709 0.064405 0.398419 0. 443.184204;
pist03-mel_Seq03.wav, 3 0 133 8 45 0 154. 4.155 407.380493 0.049557 0.452738 0. 512.820374;
pist03-mel_Seq04.wav, 3 0 133 8 45 0 154. 4.155 435.176361 0.051688 0.456031 0. 562.682922;
pist03-mel_Seq05.wav, 3 0 133 8 45 0 154. 4.155 531.569092 0.059021 0.468044 0. 635.044556;
